area,price,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
1440,182900,5,12546,4,17,0,2,6,7,1981,1981,8,4,4,1,4,678,1440,1,5,1,5,2,0,3,1,4,7,1,2,467,3,0,0
1284,174000,5,10960,4,17,0,2,6,5,1984,1984,6,3,3,1,6,256,1284,1,3,1,5,2,0,3,1,3,5,1,2,480,3,0,0
1868,178000,5,12090,4,17,0,7,6,7,1984,2003,13,3,3,1,1,0,585,1,5,1,5,3,1,3,1,3,7,3,2,477,3,268,0
1479,176000,5,12090,4,17,0,5,7,7,1981,2003,8,4,3,1,5,321,725,1,5,1,5,2,1,3,1,4,6,1,2,484,3,167,0
1664,213000,5,12299,4,17,0,2,7,6,1978,1985,9,3,3,1,6,1328,1529,1,3,1,5,2,0,3,1,4,7,1,2,663,3,0,0
1930,192000,5,11339,4,17,0,5,7,5,1979,1979,6,3,3,1,5,758,780,1,3,1,5,2,1,4,1,4,9,1,2,481,3,192,0
1969,190000,5,11952,4,17,0,5,7,6,1977,1977,15,3,3,1,1,0,808,1,3,1,5,2,1,3,1,3,8,1,2,534,3,0,0
2030,195000,5,12046,4,17,0,5,6,6,1976,1976,9,3,3,1,2,156,848,1,3,1,5,2,1,4,1,4,8,1,2,551,3,0,0
1032,148000,5,10395,4,17,0,7,6,6,1978,1978,6,3,3,1,5,605,1032,1,3,1,5,2,0,3,1,3,6,1,2,564,3,0,3
1177,151500,5,11850,4,17,0,2,6,6,1984,1984,9,3,3,1,5,781,1153,1,3,1,5,2,0,3,1,4,6,1,2,495,3,204,3
1725,197000,5,11584,4,17,0,7,7,6,1979,1979,6,3,3,1,6,315,539,1,3,1,5,2,1,3,1,3,6,1,2,550,3,0,0
1353,192350,5,10400,4,17,0,2,6,5,1979,1999,8,3,3,1,6,903,1259,1,5,1,5,2,0,2,1,3,5,1,2,478,3,240,0
1620,152000,5,10793,4,17,0,5,5,5,1969,1969,15,3,3,1,3,493,780,1,5,1,5,2,1,4,1,3,7,1,2,462,3,208,2
1220,170000,5,13001,4,17,0,2,6,5,1971,1971,6,3,3,1,5,492,1625,1,3,1,5,2,0,2,1,3,6,1,2,944,3,0,0
1484,175000,5,12243,4,17,0,2,5,6,1971,1971,9,3,3,1,5,998,1484,1,4,1,5,2,0,3,1,3,7,1,2,487,3,224,0
1743,175000,5,11700,4,17,0,5,6,6,1968,1968,6,4,3,1,5,384,702,1,4,1,5,1,2,3,1,3,7,1,2,539,3,224,0
1935,197900,5,12384,4,17,0,5,7,7,1976,1976,9,3,3,1,1,0,793,1,3,1,5,2,1,3,1,3,7,1,2,550,3,0,0
1324,174000,5,8991,4,17,0,7,7,6,1976,1976,9,3,3,1,6,624,1228,1,3,1,5,2,0,3,1,4,5,1,2,585,3,407,0
1877,178900,5,8000,4,17,0,5,6,6,1974,1974,6,3,3,1,5,931,1084,1,3,1,5,2,1,4,1,3,8,1,2,488,3,0,0
1109,139000,5,10500,4,15,0,7,5,7,1971,2005,8,3,3,1,5,349,372,1,3,1,5,1,0,3,1,3,5,3,1,288,3,35,2
981,143250,5,10530,4,15,0,2,6,5,1971,1971,9,3,3,1,5,282,981,1,3,1,5,1,1,3,1,3,5,5,2,576,3,0,0
1479,184000,5,7472,4,15,0,5,7,9,1972,2004,6,3,3,1,5,626,725,1,4,1,5,1,1,4,1,4,7,1,2,484,3,0,0
1422,155000,5,9457,4,15,0,2,5,6,1970,1990,8,3,3,1,5,566,925,1,3,1,5,1,0,3,1,3,7,5,2,576,3,252,2
914,133000,5,7920,4,15,0,2,5,5,1970,2002,6,3,3,1,5,81,914,1,5,1,5,1,0,3,1,5,5,1,1,368,3,120,0
950,119500,5,9758,4,15,0,2,5,5,1971,1971,6,3,3,1,4,412,950,1,3,1,5,1,0,3,1,3,5,5,1,280,3,0,0
872,123000,5,8294,4,15,0,2,4,5,1971,1971,8,3,3,1,1,0,858,1,3,1,5,1,0,3,1,3,5,5,4,480,3,0,2
858,110000,5,7340,4,15,0,2,4,6,1971,1971,6,3,3,1,5,322,858,1,3,1,5,1,0,2,1,3,4,5,1,684,3,0,0
914,128000,5,17199,4,15,0,2,4,7,1961,1961,8,3,4,0,5,314,914,1,5,1,5,1,0,2,1,3,4,2,1,270,2,140,2
864,120500,5,9000,4,15,0,2,4,6,1971,1971,6,3,3,2,5,616,864,1,3,1,5,1,0,3,1,3,5,5,2,528,3,0,2
767,133000,4,4058,4,15,4,6,7,5,1998,1998,8,3,3,2,6,584,723,1,5,1,5,1,0,1,1,3,4,1,1,367,3,120,0
1337,155000,4,4113,4,15,4,2,6,5,2001,2001,8,4,3,2,1,0,1337,1,5,1,5,2,0,2,1,4,5,1,2,511,3,136,0
1337,177000,4,10943,4,15,4,2,6,5,1997,1998,8,4,3,2,6,930,1405,1,5,1,5,2,0,2,1,4,5,1,2,522,3,0,0
1092,113500,6,2205,4,2,3,5,6,6,1973,1973,6,3,3,1,5,312,525,1,3,1,5,1,1,3,1,3,6,5,1,264,3,144,0
1218,113000,6,1890,4,2,3,5,6,5,1973,1973,6,3,3,1,4,356,672,1,3,1,5,1,1,3,1,3,7,5,1,264,3,144,0
1218,113700,6,2058,4,2,3,5,6,5,1973,1973,6,3,3,1,1,0,672,1,5,1,5,1,1,4,1,5,7,5,1,264,3,0,0
1302,106000,6,2016,4,2,4,5,5,5,1970,1970,6,3,3,1,1,0,630,1,3,1,5,2,1,3,1,3,6,5,2,440,3,0,0
1365,122500,6,1920,4,2,4,5,5,5,1971,1971,6,3,3,1,5,471,765,1,5,1,5,1,1,2,1,3,6,5,2,440,3,240,0
958,128000,5,4928,4,16,4,2,6,5,1976,1976,9,3,3,1,5,120,1078,1,3,1,5,2,0,2,1,3,5,1,2,440,3,0,0
1548,155000,5,2308,4,16,4,5,6,6,1976,1976,9,3,3,1,5,556,804,1,3,1,5,2,1,3,1,4,7,5,2,440,3,48,0
1055,142500,5,2304,4,16,3,2,7,7,1978,1978,9,3,3,1,6,632,1061,1,3,1,5,2,0,2,1,3,4,1,1,319,3,108,0
988,129250,5,7150,4,15,0,2,5,6,1966,1966,6,3,3,1,4,725,988,1,3,1,5,1,0,3,1,3,5,5,1,360,3,0,0
1816,356000,5,12469,4,19,0,2,9,5,2006,2007,13,5,3,2,6,1151,1790,1,5,1,5,2,0,3,1,5,7,1,3,730,3,186,0
1828,314813,5,11694,4,19,0,2,9,5,2007,2007,5,5,3,2,6,48,1822,1,5,1,5,2,0,3,1,4,9,1,3,774,3,0,0
1694,318000,5,12030,4,19,0,2,8,5,2007,2007,13,5,3,2,1,0,1694,1,5,1,5,2,0,3,1,4,7,1,3,818,3,168,0
1694,322400,5,11825,4,19,0,2,8,5,2006,2007,5,4,3,2,1,0,1694,1,5,1,5,2,0,3,1,4,7,1,3,856,3,0,0
1734,318000,5,12085,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1004,1734,1,5,1,5,2,0,3,1,5,7,1,3,928,3,0,0
2122,345474,5,14333,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1518,2108,1,5,1,5,2,1,2,1,4,7,1,3,938,3,130,0
2121,415298,5,14450,4,19,0,2,9,5,2006,2007,5,5,3,2,1,0,2121,1,5,1,5,2,1,3,1,5,8,1,3,732,3,124,0
2656,492000,5,13641,4,19,0,5,9,5,2007,2007,5,5,3,2,6,1304,1934,1,5,1,5,2,1,3,1,5,8,1,3,1040,3,268,0
2550,338931,5,13440,4,19,0,5,8,5,2006,2007,13,4,3,2,1,0,1108,1,5,1,5,2,1,4,1,5,11,3,3,670,3,120,0
2046,450000,5,15431,4,19,0,2,10,5,2005,2006,13,5,3,2,6,1430,1994,1,5,1,5,2,1,2,1,5,7,1,3,878,3,188,0
2172,280000,5,14154,4,19,0,5,7,5,2006,2006,13,4,3,2,1,0,1063,1,5,1,5,2,1,3,1,4,9,1,3,947,3,192,0
2552,479069,5,13891,4,19,0,2,9,5,2007,2007,13,5,3,2,6,1812,2552,1,5,1,5,2,0,3,1,5,8,1,3,932,3,130,0
1973,395000,5,14226,4,19,0,2,8,5,2006,2006,13,4,3,2,1,0,1935,1,4,1,5,2,0,3,1,4,9,1,3,895,3,315,0
2643,380000,5,13693,4,19,0,5,9,5,2006,2006,13,5,3,2,1,0,2153,1,5,1,5,2,1,3,1,5,9,3,3,694,3,414,0
1634,250000,5,11428,4,19,0,2,8,5,2006,2006,13,4,3,2,1,0,1626,1,5,1,5,2,0,3,1,4,7,1,3,866,3,0,0
1976,440000,5,14977,4,19,0,2,8,5,2006,2007,13,4,3,2,6,1350,1976,1,5,1,5,2,0,2,1,4,7,1,3,908,3,250,0
2758,418000,5,13654,4,19,0,5,9,5,2005,2006,8,4,3,2,1,0,1704,1,5,1,5,2,1,4,1,5,9,3,3,814,3,282,0
2290,500067,5,17169,4,19,0,2,10,5,2007,2007,5,5,3,2,6,1684,2320,1,5,1,5,2,1,2,1,5,7,1,3,1174,3,192,0
2152,260116,5,16659,4,19,0,5,8,5,2007,2008,13,4,3,2,1,0,1582,1,5,1,5,2,1,3,1,4,7,5,2,728,3,0,0
2473,317000,5,9591,4,19,0,5,8,5,2004,2005,13,4,3,2,1,0,1143,1,5,1,5,2,1,4,1,4,9,3,3,852,3,192,0
2100,319500,5,9709,4,19,0,5,8,5,2007,2007,13,5,3,2,6,778,918,1,5,1,5,2,1,3,1,5,8,3,3,786,3,172,0
2161,325624,5,10562,4,19,0,5,8,5,2007,2007,13,4,3,2,6,1288,1582,1,5,1,5,1,1,3,1,5,8,1,3,789,3,178,0
1802,372000,5,13615,4,19,0,2,9,5,2006,2006,8,5,3,2,1,0,1802,1,5,1,5,2,1,3,1,5,7,1,3,843,3,158,0
2956,342000,5,13069,4,19,0,5,8,5,2004,2004,13,4,3,2,1,0,1706,1,5,1,5,2,1,5,1,5,11,3,3,916,3,194,0
2468,354000,5,12099,4,19,0,5,8,5,2004,2004,13,4,3,2,6,970,1136,1,5,1,5,2,1,4,1,4,10,3,3,872,3,184,0
2385,350000,5,14277,4,19,0,5,8,5,2003,2003,13,4,3,2,6,938,1317,1,5,1,5,2,1,3,1,4,7,1,3,818,3,192,0
2374,285000,5,11999,4,19,0,5,8,5,2003,2004,13,4,3,2,1,0,1181,1,5,1,5,2,1,4,1,5,10,3,3,656,3,104,0
1818,281500,5,12568,4,19,0,5,8,5,2007,2007,13,4,3,2,6,669,895,1,5,1,5,2,1,3,1,5,8,1,3,774,3,196,0
1614,245700,5,9926,4,19,0,2,7,5,2005,2006,13,4,3,2,6,1178,1614,1,5,1,5,2,0,3,1,4,7,1,3,878,3,100,0
1721,232698,5,9254,4,19,0,2,8,5,2005,2005,13,4,3,2,6,119,1721,1,5,1,5,2,0,3,1,4,7,1,2,554,3,168,0
1828,250000,5,10732,4,19,0,5,8,5,2006,2007,13,4,3,2,1,0,1298,1,5,1,5,2,1,3,1,4,7,3,3,876,3,0,0
1362,194700,5,7577,4,19,4,2,6,5,2005,2006,13,4,3,2,5,20,1362,1,5,1,5,2,0,2,1,4,6,1,2,460,3,192,0
1302,204000,5,3901,4,19,3,2,6,5,2005,2006,13,4,3,2,5,866,1302,1,5,1,5,1,1,1,1,4,5,1,2,631,3,110,0
1302,200000,5,3903,4,19,3,2,6,5,2005,2006,13,4,3,2,5,1030,1302,1,5,1,5,1,1,1,1,4,5,1,2,631,3,110,0
1362,207000,5,6289,4,19,4,2,6,5,2005,2006,13,4,3,2,5,762,1362,1,5,1,5,2,0,2,1,4,6,1,2,460,3,192,0
1554,209500,5,4590,4,19,3,2,8,5,2006,2006,13,4,3,2,6,24,1554,1,5,1,5,2,0,2,1,4,6,1,2,627,3,156,0
1554,209500,5,4590,4,19,3,2,8,5,2006,2006,13,4,3,2,6,24,1554,1,5,1,5,2,0,2,1,4,6,1,2,627,3,156,0
1370,202500,5,6442,4,19,4,2,8,5,2006,2006,13,4,3,2,6,24,1370,1,5,1,5,2,0,2,1,4,6,1,2,484,3,120,0
1577,280000,5,7841,4,19,4,2,9,5,2005,2005,8,5,3,2,6,848,1577,1,5,1,5,2,0,2,1,5,6,1,2,564,3,203,0
1561,277500,5,7313,4,19,4,2,9,5,2005,2005,8,5,3,2,6,1153,1561,1,5,1,5,2,0,2,1,5,6,1,2,556,3,203,0
1869,318061,5,7820,4,19,4,2,9,5,2007,2007,8,5,3,2,1,0,1869,1,5,1,5,2,0,2,1,5,6,1,2,617,3,210,0
1324,221370,5,6240,4,19,4,2,8,5,2006,2006,8,4,3,2,6,24,1324,1,5,1,5,2,0,2,1,4,6,1,2,550,3,0,0
1405,200000,5,3242,4,19,4,2,7,5,2003,2003,13,4,3,2,6,1000,1405,1,5,1,5,2,0,2,1,4,6,1,2,478,3,136,0
1496,181755,5,15810,4,8,0,5,6,5,2007,2007,13,4,3,1,1,0,768,1,5,1,5,3,0,3,1,4,7,1,2,572,3,100,0
1536,176000,5,10237,4,8,0,5,6,5,2005,2006,13,4,3,2,1,0,768,1,5,1,5,2,1,3,1,4,6,1,2,400,3,100,0
1484,178900,5,10237,4,8,0,5,6,5,2005,2007,13,4,3,2,1,0,783,1,5,1,5,2,1,3,1,4,8,1,2,393,3,0,0
1458,168165,5,13204,4,8,0,5,7,5,2006,2007,13,3,3,2,1,0,608,1,5,1,5,2,0,3,1,4,6,3,2,454,3,100,0
1495,171925,5,8857,4,8,0,5,6,5,2006,2006,13,4,3,2,1,0,738,1,5,1,5,2,1,3,1,4,7,1,2,440,3,100,0
1746,198444,5,9729,4,8,0,5,6,5,2006,2007,13,4,3,2,1,0,698,1,5,1,5,2,1,3,1,4,6,3,3,350,3,0,0
1326,203000,5,12216,4,8,0,2,6,5,2005,2005,13,3,3,2,6,918,1326,1,5,1,5,2,0,3,1,4,6,1,2,388,3,120,0
1456,179540,5,9018,4,8,0,5,7,5,2007,2007,13,4,3,2,1,0,728,1,5,1,5,2,1,3,1,4,8,1,2,400,3,100,0
1302,176485,5,8993,4,8,0,2,7,5,2007,2007,13,4,3,2,1,0,1302,1,5,1,5,2,0,3,1,4,6,1,2,436,3,0,0
1340,181134,5,8899,4,8,0,2,7,5,2007,2007,13,4,3,2,6,24,1340,1,5,1,5,2,0,3,1,4,6,1,2,396,3,100,0
1412,156932,5,8499,4,8,0,5,6,5,2006,2007,13,3,3,2,1,0,616,1,5,1,5,2,1,3,1,4,6,3,2,432,3,0,0
1504,166000,5,8229,4,8,0,5,6,5,2007,2007,13,4,3,2,1,0,752,1,5,1,5,2,1,3,1,4,6,1,2,440,3,100,0
1456,177594,5,7713,4,8,0,5,7,5,2007,2007,13,4,3,2,1,0,728,1,5,1,5,2,1,3,1,4,7,1,2,400,3,100,0
1258,173500,5,7697,4,8,0,2,7,6,2007,2007,13,4,3,2,1,0,1246,1,5,1,5,2,0,3,1,4,6,1,2,462,3,0,0
1258,172500,5,3922,4,0,4,2,7,5,2006,2007,15,4,3,2,1,0,1258,1,5,1,5,2,0,2,1,4,6,1,3,648,3,144,0
1402,194201,5,3922,4,0,4,2,7,5,2006,2007,13,4,3,2,1,0,1258,1,5,1,5,0,2,2,1,4,7,1,3,648,3,120,0
1589,226500,5,3621,4,0,4,2,8,5,2003,2003,13,4,3,2,6,1084,1406,1,5,1,5,2,0,2,1,4,7,1,3,630,3,143,0
1266,185485,5,3710,4,0,0,2,7,5,2007,2007,13,4,3,2,1,0,1266,1,5,1,5,2,0,2,1,4,6,1,2,388,3,100,0
1530,259000,5,14572,4,8,0,2,7,5,2004,2004,13,4,3,2,6,1300,1530,1,5,1,5,2,0,3,1,4,7,1,3,630,3,144,0
1119,188500,5,16219,4,8,0,7,7,5,2004,2005,13,4,3,2,6,779,835,1,5,1,5,2,0,2,1,4,5,1,2,437,3,100,0
1374,175000,5,11084,4,8,0,7,7,5,2004,2004,13,4,3,2,6,192,384,1,5,1,5,2,1,3,1,4,8,3,2,400,3,100,0
1959,215000,5,11796,4,8,0,5,7,5,2004,2005,13,4,3,2,1,0,847,1,5,1,5,2,1,4,1,4,8,3,2,434,3,100,0
1525,206580,5,10936,4,8,0,2,7,5,2006,2006,13,4,3,2,1,0,1510,1,5,1,5,2,1,3,1,4,6,1,2,534,3,100,0
1720,183500,5,8244,4,8,0,5,7,5,2004,2004,13,4,3,2,1,0,840,1,5,1,5,2,1,3,1,4,7,1,2,440,3,100,0
1394,165500,5,11950,4,8,0,7,7,5,2003,2003,13,4,3,2,1,0,384,1,5,1,5,2,1,3,1,4,7,3,2,400,3,100,0
1948,211000,5,7875,4,8,0,5,7,5,2003,2003,13,4,3,2,1,0,847,1,5,1,5,2,1,4,1,4,8,3,2,434,3,0,0
1690,181000,5,8063,4,8,0,5,6,5,2000,2000,13,3,3,2,1,0,924,1,5,1,5,2,1,3,1,3,7,1,2,463,3,100,0
1995,219500,5,8740,4,8,0,5,7,5,2002,2002,13,4,3,2,6,574,854,1,5,1,5,2,1,4,1,4,8,3,2,435,3,264,0
1647,175000,5,7917,4,8,0,5,6,5,1999,2000,13,3,3,2,1,0,953,1,5,1,5,2,1,3,1,3,7,1,2,460,3,0,0
1430,170000,5,9967,4,8,0,7,7,5,2000,2000,13,3,3,2,1,0,384,1,5,1,5,2,1,3,1,3,8,3,2,400,3,100,0
1320,162000,5,7750,4,8,0,5,7,5,2003,2003,13,4,3,2,1,0,660,1,5,1,5,2,1,3,1,4,6,1,2,400,3,0,0
1690,187000,5,9487,4,8,0,5,6,5,2000,2000,13,3,3,2,6,520,915,1,5,1,5,2,1,3,1,3,7,1,2,442,3,0,0
1644,185000,5,9649,4,8,0,5,6,5,1999,2000,13,3,3,2,1,0,941,1,5,1,5,2,1,3,1,3,7,1,2,460,3,460,0
4476,745000,5,15623,4,18,0,5,10,5,1996,1996,14,4,3,2,6,2096,2396,1,5,1,5,3,1,4,1,5,10,1,3,813,3,171,3
2551,384500,5,12191,4,18,0,5,8,5,1997,1998,13,4,3,2,6,1181,1779,1,5,1,5,2,1,4,1,4,8,1,3,925,3,76,0
2285,248000,5,11000,4,18,0,5,8,5,2000,2000,13,4,3,2,1,0,969,1,5,1,5,2,1,4,1,4,8,3,3,648,3,0,0
2633,466500,5,11400,4,18,0,2,10,5,2001,2002,13,5,3,2,6,1282,2633,1,5,1,5,2,1,2,1,5,8,1,3,804,3,314,0
3078,410000,5,10557,4,18,0,5,9,5,1998,1998,8,4,3,2,6,672,1408,1,5,1,5,2,1,4,1,4,9,1,3,806,3,108,0
2582,322500,5,11002,4,18,0,5,8,5,1998,1999,13,4,3,2,6,1048,1389,1,5,1,5,2,1,4,1,4,9,1,3,758,3,286,0
2385,252000,5,10790,4,18,0,5,7,5,1998,1998,13,4,3,2,1,0,1066,1,5,1,5,2,1,4,1,4,8,3,3,600,3,120,0
4316,755000,5,21535,4,18,0,5,10,6,1994,1995,6,5,3,2,6,1455,2444,1,5,1,5,3,1,4,1,5,10,1,3,832,3,382,0
2013,269790,5,9920,4,18,0,5,7,5,1996,1997,8,4,3,2,6,862,1117,1,5,1,5,2,1,3,1,3,8,1,2,455,3,180,0
2398,315750,5,11787,4,18,0,5,7,5,1996,1997,13,4,3,2,6,719,1379,1,5,1,5,2,1,3,1,4,8,1,3,834,3,239,0
2520,290000,5,9950,4,18,0,5,7,5,1995,1995,13,4,3,2,6,565,1203,1,5,1,5,2,1,4,1,4,9,1,3,721,3,224,0
2531,290000,5,12257,4,18,0,5,8,5,1995,1995,13,4,3,2,2,56,1318,1,5,1,5,2,1,4,1,4,9,1,3,752,3,222,0
3228,430000,5,12692,4,18,0,2,8,5,1992,1993,3,4,3,2,6,1231,3200,1,5,1,5,3,0,4,1,4,10,1,2,546,3,264,0
2202,263000,5,11762,4,18,0,5,8,5,1992,1993,13,4,3,2,6,335,1105,1,5,1,5,2,1,4,1,4,9,1,2,517,3,0,0
2538,330000,5,9044,4,18,0,5,8,5,1996,1997,13,4,4,2,6,1225,1325,1,5,1,5,2,1,4,1,4,8,1,3,933,3,198,0
1369,213133,5,9910,4,24,0,2,7,6,2007,2007,13,4,3,2,1,0,1369,1,5,1,5,2,0,3,1,4,5,1,2,605,3,0,0
1542,260261,5,11830,4,24,0,2,8,5,2007,2007,13,4,3,2,6,1220,1542,1,5,1,5,2,0,3,1,4,6,1,3,852,3,168,0
1905,320000,5,11670,4,24,0,2,9,5,2006,2006,13,5,3,2,1,0,1905,1,5,1,5,2,0,3,1,5,8,1,3,788,3,0,0
1464,282922,5,15256,4,24,0,2,8,5,2007,2007,13,4,3,2,6,929,1485,1,5,1,5,2,0,3,1,4,6,1,3,754,3,168,0
1534,215000,5,10612,4,24,0,2,8,5,2006,2006,13,4,3,2,6,28,1524,1,4,1,5,2,0,3,1,4,7,1,2,484,3,168,0
1966,419005,5,12291,4,24,0,2,10,5,2007,2007,5,5,3,2,6,1572,1966,1,5,1,5,2,0,1,1,5,6,1,3,1092,3,76,0
1636,255000,5,13501,4,24,0,2,8,5,2006,2006,13,4,3,2,6,63,1623,1,5,1,5,2,0,3,1,4,8,1,3,865,3,0,0
1795,147000,5,9986,4,24,0,2,8,5,2006,2007,13,4,3,2,1,0,1795,1,5,1,5,2,0,2,1,4,7,1,3,895,3,0,0
1528,235876,5,9965,4,24,0,2,7,5,2007,2007,13,4,3,2,1,0,1528,1,5,1,5,3,2,3,1,4,6,1,2,480,3,0,0
1726,311872,5,9416,4,24,0,2,7,5,2007,2007,5,5,3,2,6,1126,1726,1,5,1,5,2,0,3,1,5,8,1,3,786,3,171,0
1689,248328,5,9849,4,24,0,2,7,6,2007,2007,13,4,3,2,1,0,1689,1,5,1,5,2,0,3,1,4,7,1,3,954,3,0,0
1588,227000,5,10000,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1588,1,5,1,5,2,0,3,1,4,7,1,3,825,3,144,0
1538,260000,5,8847,4,24,0,2,8,5,2005,2005,13,4,3,2,6,769,1538,1,5,1,5,2,0,3,1,4,7,1,2,484,3,146,0
1496,225000,5,9158,4,24,0,2,8,5,2007,2007,5,4,3,2,1,0,1496,1,5,1,5,2,0,3,1,4,7,1,2,474,3,168,0
1506,249000,5,8251,4,24,0,2,7,5,2005,2006,13,4,3,2,6,778,1494,1,5,1,5,2,0,3,1,4,7,1,2,672,3,192,0
1694,307000,5,10084,4,24,0,2,8,5,2004,2005,13,4,3,2,6,1369,1686,1,5,1,5,2,0,3,1,4,7,1,2,636,3,255,0
1977,250000,5,9605,4,24,0,5,7,5,2006,2006,13,4,3,2,1,0,982,1,5,1,5,2,1,3,1,4,7,1,3,574,3,240,0
1830,221300,5,8778,4,24,0,5,8,5,2006,2006,13,4,3,2,1,0,1302,1,5,1,5,2,1,3,1,4,7,3,3,859,3,0,0
1338,208900,2,8640,4,24,0,2,8,5,2007,2007,13,4,3,2,6,24,1338,1,5,1,5,2,0,3,1,4,6,1,2,598,3,0,0
1335,210400,2,9000,4,24,0,2,7,5,2006,2007,13,4,3,2,1,0,1335,1,5,1,5,2,0,3,1,4,6,1,2,575,3,0,0
1792,255000,2,8640,4,24,0,5,8,5,2007,2007,13,4,3,2,6,350,896,1,5,1,5,2,1,3,1,4,8,1,2,590,3,184,0
1588,212109,2,10411,4,24,0,5,5,5,2007,2007,13,4,3,1,1,0,725,1,5,1,5,3,0,3,1,4,8,1,2,561,3,0,0
1959,270000,2,9000,4,24,0,5,8,5,2006,2006,13,4,3,2,1,0,1088,1,5,1,5,2,1,3,1,4,8,1,3,1025,3,208,0
2610,303477,2,9000,4,24,0,5,8,5,2007,2007,5,4,3,2,6,64,1184,1,5,1,5,2,1,4,1,5,11,3,2,550,3,208,0
1880,310013,2,12217,4,24,0,5,8,5,2007,2007,15,4,3,2,6,745,955,1,5,1,5,2,1,3,1,5,8,1,3,880,3,168,0
1656,249700,2,11096,4,24,0,2,8,5,2006,2006,13,4,3,2,6,24,1656,1,5,1,5,2,0,3,1,4,7,1,3,826,3,0,0
1761,227875,2,10207,4,24,0,5,7,6,2007,2007,13,4,3,2,1,0,874,1,5,1,5,3,0,3,1,4,7,1,2,578,3,144,0
1584,261329,2,10440,4,24,0,2,8,5,2007,2007,5,5,3,2,1,0,1574,1,5,1,5,2,0,2,1,5,6,1,2,594,3,0,0
1685,253000,2,11824,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1685,1,5,1,5,2,0,2,1,4,5,1,3,658,3,112,0
2443,265000,2,10625,4,24,0,5,6,5,2004,2004,13,4,3,2,1,0,1158,1,5,1,5,2,1,4,1,4,9,3,3,744,3,193,0
2466,340000,2,11143,4,24,0,5,8,5,2004,2005,5,4,3,2,1,0,1580,1,5,1,5,3,0,4,1,4,8,1,2,610,3,159,0
1100,146000,5,7500,4,23,0,2,6,5,2006,2007,13,3,3,2,1,0,1100,1,5,1,5,1,1,3,1,3,6,6,0,0,0,0,0
1143,147000,5,7500,4,23,0,2,7,5,2006,2006,13,4,3,2,1,0,1143,1,5,1,5,1,1,3,1,4,5,6,0,0,0,0,0
1094,149000,5,12450,4,23,0,2,5,5,2003,2004,13,4,3,2,6,729,1094,1,5,1,5,1,0,3,1,4,6,5,2,576,3,0,0
1486,181000,5,7441,4,23,0,2,7,5,2006,2006,13,4,3,2,1,0,1461,1,5,1,5,2,0,3,1,4,7,1,2,566,3,0,0
1721,201000,5,8462,4,23,0,5,6,5,1994,1994,6,4,4,2,6,814,928,1,5,1,5,2,1,3,1,4,7,1,2,471,3,300,0
1820,191750,5,11613,4,23,0,5,6,5,1993,1997,13,4,3,2,5,480,864,1,5,1,5,2,1,3,1,4,7,1,2,492,3,144,4
1349,179000,5,8450,4,23,0,2,7,5,2000,2001,13,3,3,2,1,0,1349,1,5,1,5,2,0,3,1,3,6,1,2,539,3,120,4
1494,215000,5,16196,4,23,0,2,7,5,1998,1998,13,4,3,2,6,1443,1482,1,5,1,5,2,0,3,1,4,5,1,2,514,3,402,0
1575,179200,5,8012,4,23,4,2,6,5,1992,1992,9,4,3,2,6,430,1575,1,4,1,5,2,0,2,1,4,5,1,2,529,3,0,0
1266,128000,5,8012,4,23,4,5,6,5,1980,1980,9,3,3,1,1,0,630,1,5,1,5,1,1,2,1,3,5,1,1,283,3,340,3
884,144000,5,9180,4,23,0,6,5,7,1983,1983,6,3,3,1,5,747,840,1,4,1,5,1,0,2,1,4,5,1,2,504,3,240,3
2020,144000,4,8400,4,23,2,2,5,5,1977,1977,9,3,3,3,0,0,0,1,3,1,5,2,0,4,2,3,10,5,2,630,3,0,0
894,120750,5,6285,4,22,0,2,5,5,1977,1977,9,3,3,1,2,138,894,1,3,1,5,1,0,2,1,3,5,5,1,308,3,192,0
970,132500,5,8480,4,22,0,2,5,6,1963,1963,6,3,3,1,6,630,970,1,3,1,5,1,0,2,1,3,5,5,2,624,3,0,0
1057,132000,5,7420,4,22,0,2,5,5,1962,1962,8,3,3,1,3,417,1057,1,3,1,5,1,0,3,1,3,6,5,2,576,3,0,0
999,132500,5,7758,4,22,0,2,5,7,1962,2001,6,3,4,1,5,588,999,1,4,1,5,1,0,3,1,4,6,5,1,264,3,0,0
1120,129000,5,6970,4,22,0,2,4,5,1961,1961,13,3,3,1,5,932,1040,1,3,1,5,1,1,3,1,2,5,1,2,544,3,168,0
1696,143900,5,13673,4,22,0,2,5,5,1962,1962,6,3,4,1,1,0,1140,1,3,1,5,1,1,3,1,3,8,1,1,349,3,0,0
