Lot.Area,Year.Built,X1st.Flr.SF,X2nd.Flr.SF,Gr.Liv.Area,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,TotRms.AbvGrd,Fireplaces,Garage.Area,Pool.Area
8846,2005,750,750,1500,2,1,3,1,6,0,564,0
8461,2005,728,728,1456,2,1,3,1,8,1,390,0
8767,2005,1310,0,1310,2,0,3,1,6,1,400,0
8777,1910,760,676,1436,2,0,3,1,6,0,528,0
17755,1959,1466,0,1466,1,1,3,1,6,2,528,0
8877,1951,1220,0,1220,1,0,2,1,6,0,396,0
7840,1975,1012,0,1012,2,0,4,0,4,0,0,0
9400,1975,980,0,980,2,0,4,0,4,0,0,0
16133,1969,1176,0,1176,1,0,2,1,5,0,360,0
7162,2003,806,918,1724,2,1,3,1,8,1,616,0
8050,2002,914,0,914,1,0,2,1,4,0,0,0
11060,2003,1164,1150,2314,2,1,3,1,9,1,502,0
3675,2005,1072,0,1072,1,0,2,1,5,0,525,0
3675,2005,1072,0,1072,2,0,2,1,5,0,525,0
3675,2005,1072,0,1072,1,0,2,1,5,0,525,0
2522,2004,970,739,1709,2,0,3,1,7,0,380,0
2522,2004,970,739,1709,2,0,3,1,7,0,380,0
2522,2004,970,739,1709,2,0,3,1,7,0,380,0
2522,2004,970,739,1709,2,0,3,1,7,0,380,0
3363,2004,976,732,1708,2,0,3,1,7,0,380,0
6956,1948,624,312,936,1,0,3,1,5,0,265,0
7822,1915,846,492,1338,2,0,3,1,7,0,528,0
8707,1924,1093,576,1669,1,1,4,1,9,0,288,0
8410,1910,658,526,1184,1,0,5,1,8,0,0,0
9738,1924,949,272,1221,1,0,4,1,7,0,392,0
8172,1955,864,0,864,1,0,2,1,5,0,572,0
16012,1954,1482,0,1482,2,0,3,1,6,1,609,0
8248,1918,686,564,1250,1,1,3,1,7,0,280,0
8248,1922,964,0,1414,1,0,3,1,8,1,0,0
6204,1912,954,795,2230,1,0,5,1,10,0,440,0
8088,1922,498,0,498,1,0,1,1,3,0,216,0
11388,1910,1055,218,1273,1,0,3,1,5,0,275,0
7082,1916,948,980,1928,2,0,5,2,10,0,0,0
8400,1940,1192,403,1595,1,0,2,1,6,2,240,0
10890,1938,1058,493,1551,2,0,3,1,6,0,240,0
6430,1945,816,524,1340,1,0,3,1,6,0,440,0
7000,1926,743,736,1479,1,0,3,1,6,2,312,0
13132,1914,892,892,1784,1,1,4,1,9,0,180,0
4899,1920,755,755,1510,1,0,3,1,6,0,216,0
6000,1926,1008,0,1522,2,0,4,1,7,0,0,0
9399,1919,818,818,1636,1,1,4,1,7,1,288,0
7588,1920,901,901,1802,1,1,4,1,9,1,216,0
10164,1939,992,473,1465,2,0,3,1,6,2,240,0
6191,1941,824,464,1288,1,0,4,1,6,0,240,0
9550,1915,961,756,1717,1,0,3,1,7,1,642,0
21780,1920,940,610,1550,1,1,3,1,7,1,318,0
11435,1929,792,725,1517,1,0,3,1,7,2,400,0
12400,1940,1125,592,1717,1,1,2,1,7,1,410,0
11600,1922,1180,0,1180,1,0,2,1,5,1,252,0
11500,1936,1020,1037,2057,1,1,3,1,6,1,180,0
8170,1929,1122,549,1671,2,0,4,1,7,1,451,0
16560,1932,1170,1175,2345,2,1,4,1,9,1,360,0
12320,1932,959,650,1609,1,1,3,1,8,2,579,0
14210,1930,1104,697,1801,1,1,3,1,8,1,365,0
14115,1956,1811,0,1811,1,0,2,1,6,1,470,0
12984,1977,1647,0,1647,2,0,3,1,7,1,621,0
15600,1950,1278,1037,2315,2,0,4,1,9,3,342,0
15750,1953,1336,0,1336,1,0,2,1,5,2,375,0
16381,1969,1844,0,1844,2,0,3,1,7,1,540,0
7288,1942,976,0,976,1,0,2,1,5,0,215,0
7000,1926,861,424,1285,1,0,3,1,6,0,506,0
8534,1925,672,0,672,1,0,2,1,4,0,0,0
7030,1925,641,0,641,1,0,2,1,4,0,272,0
8765,1936,951,0,951,1,0,2,1,6,0,327,0
9060,1957,967,671,1638,2,0,4,1,6,0,384,0
11040,1920,897,439,1336,1,1,3,1,7,0,570,0
12366,1945,729,0,729,1,0,2,1,5,0,0,0
9000,1949,480,0,480,0,0,1,1,4,0,308,0
9000,1951,1060,336,1396,2,0,4,2,8,0,0,0
8520,1916,576,360,936,1,0,2,1,6,0,0,0
5748,2005,1778,0,1778,2,0,2,1,5,1,495,0
3842,2004,1646,0,1646,2,0,2,1,5,1,525,0
23580,1979,1625,0,1625,2,0,3,1,6,1,576,0
8385,1978,1664,0,1664,2,0,4,2,10,0,616,0
9116,2001,1491,0,1491,2,0,3,1,7,0,490,0
10530,1977,1004,0,1004,1,0,2,1,4,0,504,0
11080,1975,1210,0,1210,2,0,3,1,6,0,528,0
11070,1988,1959,0,1959,3,0,5,2,9,0,766,0
26178,1989,1238,1281,2519,2,1,4,1,9,2,628,0
8239,1986,1295,0,1295,2,0,2,1,5,0,312,0
50102,1958,1650,0,1650,1,0,2,1,6,2,518,0
16669,1981,1707,0,1707,2,1,2,1,6,1,511,0
13811,1987,1137,0,1137,2,0,2,1,5,1,551,0
8049,1990,1339,0,1339,2,0,2,1,6,1,484,0
11170,1990,1298,1216,2514,2,1,4,1,8,0,693,0
8098,2000,1403,0,1403,2,0,2,1,5,0,470,0
14331,2002,1800,0,1800,2,0,3,1,7,1,765,0
13618,2005,1960,0,1960,2,0,3,1,8,2,714,0
11443,2005,2028,0,2028,2,0,2,1,7,2,880,0
11577,2005,1838,0,1838,2,0,3,1,9,1,682,0
31250,1951,1600,0,1600,1,1,3,1,6,0,270,0
7020,1997,1368,0,1368,2,0,2,2,8,0,784,0
4500,1998,1216,0,1216,2,0,2,1,5,0,402,0
4500,1998,1337,0,1337,2,0,2,1,5,0,405,0
17217,2006,1140,0,1140,1,0,3,1,6,0,0,0
2665,1977,616,688,1304,1,1,3,1,5,1,336,0
2665,1977,925,550,1475,2,0,4,1,6,1,336,0
3964,1973,1291,1230,2521,2,1,5,1,10,1,576,0
10172,1968,874,0,874,1,0,3,1,5,0,288,0
11836,1970,1652,0,1652,2,0,4,2,8,0,928,0
1470,1970,630,0,630,1,0,1,1,3,0,0,0
1484,1972,546,546,1092,1,1,3,1,5,0,253,0
13384,1969,1360,0,1360,1,0,3,1,8,1,336,0
1533,1970,630,0,630,1,0,1,1,3,0,0,0
1533,1970,546,546,1092,1,1,3,1,5,0,286,0
1526,1970,546,546,1092,1,1,3,1,5,0,0,0
1936,1970,546,546,1092,1,1,3,1,5,0,0,0
1894,1970,546,546,1092,1,1,3,1,6,0,286,0
12640,1976,1728,0,1728,2,0,4,2,8,0,574,0
9297,1976,1728,0,1728,2,0,4,2,8,0,560,0
17400,1977,1126,0,1126,2,0,3,1,5,1,484,0
20000,1960,1224,0,1224,1,0,4,1,7,1,576,0
7937,1984,1003,0,1003,1,0,3,1,6,0,588,0
8885,1983,902,0,902,1,0,2,1,5,0,484,0
10441,1992,970,0,970,1,0,3,1,6,0,0,0
10010,1974,1389,0,1389,1,0,2,1,6,1,418,0
9627,1993,996,1004,2000,2,1,3,1,9,1,650,0
