price,area,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
207500,2090,5,5062,4,25,4,5,7,5,1984,1984,6,4,3,1,6,828,1190,1,4,1,5,2,0,3,1,4,6,1,2,577,3,219,0
182000,1179,5,4740,4,25,4,2,8,5,1988,1988,5,4,3,1,6,248,1166,1,4,1,5,2,0,2,1,3,5,1,2,480,3,0,0
212000,1321,5,5118,4,25,4,2,8,5,1990,1990,5,4,3,2,6,926,1312,1,4,1,5,1,0,1,1,4,4,1,2,484,3,0,0
377426,1922,5,14157,4,25,0,2,9,5,2005,2006,13,4,3,2,6,1249,1922,1,5,1,5,2,0,3,1,4,8,1,3,676,3,178,0
349265,2541,5,12328,4,25,0,5,8,5,2005,2005,13,4,3,2,6,986,1149,1,5,1,5,3,1,4,1,5,10,3,3,729,3,120,0
591587,2338,5,51974,4,25,0,2,9,5,2006,2007,13,5,3,2,6,1101,2660,1,5,1,5,2,1,4,1,4,8,1,3,1110,4,0,0
155000,1424,5,41600,4,8,1,2,5,5,1969,1990,6,3,3,1,5,1047,1100,2,3,1,5,1,1,3,1,3,7,0,3,828,3,144,0
319900,1612,5,8035,4,25,4,2,9,5,2006,2006,8,4,3,2,6,797,1612,1,5,1,5,2,0,2,1,5,6,1,2,556,3,0,0
392000,1419,5,8089,4,25,0,2,8,6,2007,2007,8,4,3,2,6,945,1419,1,5,1,5,2,0,2,1,4,7,1,2,567,3,140,0
441929,2234,5,14082,4,25,0,2,8,5,2006,2006,13,4,3,2,6,1558,2220,1,5,1,5,1,1,1,1,4,7,1,2,724,3,390,0
455000,2042,5,13870,4,25,0,2,10,5,2006,2007,5,5,3,2,6,1152,1742,1,5,1,5,2,0,3,1,5,8,1,3,724,3,240,0
182900,1440,5,12546,4,17,0,2,6,7,1981,1981,8,4,4,1,4,678,1440,1,5,1,5,2,0,3,1,4,7,1,2,467,3,0,0
174000,1284,5,10960,4,17,0,2,6,5,1984,1984,6,3,3,1,6,256,1284,1,3,1,5,2,0,3,1,3,5,1,2,480,3,0,0
178000,1868,5,12090,4,17,0,7,6,7,1984,2003,13,3,3,1,1,0,585,1,5,1,5,3,1,3,1,3,7,3,2,477,3,268,0
176000,1479,5,12090,4,17,0,5,7,7,1981,2003,8,4,3,1,5,321,725,1,5,1,5,2,1,3,1,4,6,1,2,484,3,167,0
213000,1664,5,12299,4,17,0,2,7,6,1978,1985,9,3,3,1,6,1328,1529,1,3,1,5,2,0,3,1,4,7,1,2,663,3,0,0
192000,1930,5,11339,4,17,0,5,7,5,1979,1979,6,3,3,1,5,758,780,1,3,1,5,2,1,4,1,4,9,1,2,481,3,192,0
190000,1969,5,11952,4,17,0,5,7,6,1977,1977,15,3,3,1,1,0,808,1,3,1,5,2,1,3,1,3,8,1,2,534,3,0,0
195000,2030,5,12046,4,17,0,5,6,6,1976,1976,9,3,3,1,2,156,848,1,3,1,5,2,1,4,1,4,8,1,2,551,3,0,0
148000,1032,5,10395,4,17,0,7,6,6,1978,1978,6,3,3,1,5,605,1032,1,3,1,5,2,0,3,1,3,6,1,2,564,3,0,3
151500,1177,5,11850,4,17,0,2,6,6,1984,1984,9,3,3,1,5,781,1153,1,3,1,5,2,0,3,1,4,6,1,2,495,3,204,3
197000,1725,5,11584,4,17,0,7,7,6,1979,1979,6,3,3,1,6,315,539,1,3,1,5,2,1,3,1,3,6,1,2,550,3,0,0
192350,1353,5,10400,4,17,0,2,6,5,1979,1999,8,3,3,1,6,903,1259,1,5,1,5,2,0,2,1,3,5,1,2,478,3,240,0
152000,1620,5,10793,4,17,0,5,5,5,1969,1969,15,3,3,1,3,493,780,1,5,1,5,2,1,4,1,3,7,1,2,462,3,208,2
170000,1220,5,13001,4,17,0,2,6,5,1971,1971,6,3,3,1,5,492,1625,1,3,1,5,2,0,2,1,3,6,1,2,944,3,0,0
175000,1484,5,12243,4,17,0,2,5,6,1971,1971,9,3,3,1,5,998,1484,1,4,1,5,2,0,3,1,3,7,1,2,487,3,224,0
175000,1743,5,11700,4,17,0,5,6,6,1968,1968,6,4,3,1,5,384,702,1,4,1,5,1,2,3,1,3,7,1,2,539,3,224,0
197900,1935,5,12384,4,17,0,5,7,7,1976,1976,9,3,3,1,1,0,793,1,3,1,5,2,1,3,1,3,7,1,2,550,3,0,0
174000,1324,5,8991,4,17,0,7,7,6,1976,1976,9,3,3,1,6,624,1228,1,3,1,5,2,0,3,1,4,5,1,2,585,3,407,0
178900,1877,5,8000,4,17,0,5,6,6,1974,1974,6,3,3,1,5,931,1084,1,3,1,5,2,1,4,1,3,8,1,2,488,3,0,0
139000,1109,5,10500,4,15,0,7,5,7,1971,2005,8,3,3,1,5,349,372,1,3,1,5,1,0,3,1,3,5,3,1,288,3,35,2
143250,981,5,10530,4,15,0,2,6,5,1971,1971,9,3,3,1,5,282,981,1,3,1,5,1,1,3,1,3,5,5,2,576,3,0,0
184000,1479,5,7472,4,15,0,5,7,9,1972,2004,6,3,3,1,5,626,725,1,4,1,5,1,1,4,1,4,7,1,2,484,3,0,0
155000,1422,5,9457,4,15,0,2,5,6,1970,1990,8,3,3,1,5,566,925,1,3,1,5,1,0,3,1,3,7,5,2,576,3,252,2
133000,914,5,7920,4,15,0,2,5,5,1970,2002,6,3,3,1,5,81,914,1,5,1,5,1,0,3,1,5,5,1,1,368,3,120,0
119500,950,5,9758,4,15,0,2,5,5,1971,1971,6,3,3,1,4,412,950,1,3,1,5,1,0,3,1,3,5,5,1,280,3,0,0
123000,872,5,8294,4,15,0,2,4,5,1971,1971,8,3,3,1,1,0,858,1,3,1,5,1,0,3,1,3,5,5,4,480,3,0,2
110000,858,5,7340,4,15,0,2,4,6,1971,1971,6,3,3,1,5,322,858,1,3,1,5,1,0,2,1,3,4,5,1,684,3,0,0
128000,914,5,17199,4,15,0,2,4,7,1961,1961,8,3,4,0,5,314,914,1,5,1,5,1,0,2,1,3,4,2,1,270,2,140,2
120500,864,5,9000,4,15,0,2,4,6,1971,1971,6,3,3,2,5,616,864,1,3,1,5,1,0,3,1,3,5,5,2,528,3,0,2
133000,767,4,4058,4,15,4,6,7,5,1998,1998,8,3,3,2,6,584,723,1,5,1,5,1,0,1,1,3,4,1,1,367,3,120,0
155000,1337,4,4113,4,15,4,2,6,5,2001,2001,8,4,3,2,1,0,1337,1,5,1,5,2,0,2,1,4,5,1,2,511,3,136,0
177000,1337,4,10943,4,15,4,2,6,5,1997,1998,8,4,3,2,6,930,1405,1,5,1,5,2,0,2,1,4,5,1,2,522,3,0,0
113500,1092,6,2205,4,2,3,5,6,6,1973,1973,6,3,3,1,5,312,525,1,3,1,5,1,1,3,1,3,6,5,1,264,3,144,0
113000,1218,6,1890,4,2,3,5,6,5,1973,1973,6,3,3,1,4,356,672,1,3,1,5,1,1,3,1,3,7,5,1,264,3,144,0
113700,1218,6,2058,4,2,3,5,6,5,1973,1973,6,3,3,1,1,0,672,1,5,1,5,1,1,4,1,5,7,5,1,264,3,0,0
106000,1302,6,2016,4,2,4,5,5,5,1970,1970,6,3,3,1,1,0,630,1,3,1,5,2,1,3,1,3,6,5,2,440,3,0,0
122500,1365,6,1920,4,2,4,5,5,5,1971,1971,6,3,3,1,5,471,765,1,5,1,5,1,1,2,1,3,6,5,2,440,3,240,0
128000,958,5,4928,4,16,4,2,6,5,1976,1976,9,3,3,1,5,120,1078,1,3,1,5,2,0,2,1,3,5,1,2,440,3,0,0
155000,1548,5,2308,4,16,4,5,6,6,1976,1976,9,3,3,1,5,556,804,1,3,1,5,2,1,3,1,4,7,5,2,440,3,48,0
142500,1055,5,2304,4,16,3,2,7,7,1978,1978,9,3,3,1,6,632,1061,1,3,1,5,2,0,2,1,3,4,1,1,319,3,108,0
129250,988,5,7150,4,15,0,2,5,6,1966,1966,6,3,3,1,4,725,988,1,3,1,5,1,0,3,1,3,5,5,1,360,3,0,0
356000,1816,5,12469,4,19,0,2,9,5,2006,2007,13,5,3,2,6,1151,1790,1,5,1,5,2,0,3,1,5,7,1,3,730,3,186,0
314813,1828,5,11694,4,19,0,2,9,5,2007,2007,5,5,3,2,6,48,1822,1,5,1,5,2,0,3,1,4,9,1,3,774,3,0,0
318000,1694,5,12030,4,19,0,2,8,5,2007,2007,13,5,3,2,1,0,1694,1,5,1,5,2,0,3,1,4,7,1,3,818,3,168,0
322400,1694,5,11825,4,19,0,2,8,5,2006,2007,5,4,3,2,1,0,1694,1,5,1,5,2,0,3,1,4,7,1,3,856,3,0,0
318000,1734,5,12085,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1004,1734,1,5,1,5,2,0,3,1,5,7,1,3,928,3,0,0
345474,2122,5,14333,4,19,0,2,8,5,2007,2007,13,4,3,2,6,1518,2108,1,5,1,5,2,1,2,1,4,7,1,3,938,3,130,0
415298,2121,5,14450,4,19,0,2,9,5,2006,2007,5,5,3,2,1,0,2121,1,5,1,5,2,1,3,1,5,8,1,3,732,3,124,0
492000,2656,5,13641,4,19,0,5,9,5,2007,2007,5,5,3,2,6,1304,1934,1,5,1,5,2,1,3,1,5,8,1,3,1040,3,268,0
338931,2550,5,13440,4,19,0,5,8,5,2006,2007,13,4,3,2,1,0,1108,1,5,1,5,2,1,4,1,5,11,3,3,670,3,120,0
450000,2046,5,15431,4,19,0,2,10,5,2005,2006,13,5,3,2,6,1430,1994,1,5,1,5,2,1,2,1,5,7,1,3,878,3,188,0
280000,2172,5,14154,4,19,0,5,7,5,2006,2006,13,4,3,2,1,0,1063,1,5,1,5,2,1,3,1,4,9,1,3,947,3,192,0
479069,2552,5,13891,4,19,0,2,9,5,2007,2007,13,5,3,2,6,1812,2552,1,5,1,5,2,0,3,1,5,8,1,3,932,3,130,0
395000,1973,5,14226,4,19,0,2,8,5,2006,2006,13,4,3,2,1,0,1935,1,4,1,5,2,0,3,1,4,9,1,3,895,3,315,0
380000,2643,5,13693,4,19,0,5,9,5,2006,2006,13,5,3,2,1,0,2153,1,5,1,5,2,1,3,1,5,9,3,3,694,3,414,0
250000,1634,5,11428,4,19,0,2,8,5,2006,2006,13,4,3,2,1,0,1626,1,5,1,5,2,0,3,1,4,7,1,3,866,3,0,0
440000,1976,5,14977,4,19,0,2,8,5,2006,2007,13,4,3,2,6,1350,1976,1,5,1,5,2,0,2,1,4,7,1,3,908,3,250,0
418000,2758,5,13654,4,19,0,5,9,5,2005,2006,8,4,3,2,1,0,1704,1,5,1,5,2,1,4,1,5,9,3,3,814,3,282,0
500067,2290,5,17169,4,19,0,2,10,5,2007,2007,5,5,3,2,6,1684,2320,1,5,1,5,2,1,2,1,5,7,1,3,1174,3,192,0
260116,2152,5,16659,4,19,0,5,8,5,2007,2008,13,4,3,2,1,0,1582,1,5,1,5,2,1,3,1,4,7,5,2,728,3,0,0
317000,2473,5,9591,4,19,0,5,8,5,2004,2005,13,4,3,2,1,0,1143,1,5,1,5,2,1,4,1,4,9,3,3,852,3,192,0
319500,2100,5,9709,4,19,0,5,8,5,2007,2007,13,5,3,2,6,778,918,1,5,1,5,2,1,3,1,5,8,3,3,786,3,172,0
325624,2161,5,10562,4,19,0,5,8,5,2007,2007,13,4,3,2,6,1288,1582,1,5,1,5,1,1,3,1,5,8,1,3,789,3,178,0
372000,1802,5,13615,4,19,0,2,9,5,2006,2006,8,5,3,2,1,0,1802,1,5,1,5,2,1,3,1,5,7,1,3,843,3,158,0
342000,2956,5,13069,4,19,0,5,8,5,2004,2004,13,4,3,2,1,0,1706,1,5,1,5,2,1,5,1,5,11,3,3,916,3,194,0
354000,2468,5,12099,4,19,0,5,8,5,2004,2004,13,4,3,2,6,970,1136,1,5,1,5,2,1,4,1,4,10,3,3,872,3,184,0
350000,2385,5,14277,4,19,0,5,8,5,2003,2003,13,4,3,2,6,938,1317,1,5,1,5,2,1,3,1,4,7,1,3,818,3,192,0
285000,2374,5,11999,4,19,0,5,8,5,2003,2004,13,4,3,2,1,0,1181,1,5,1,5,2,1,4,1,5,10,3,3,656,3,104,0
281500,1818,5,12568,4,19,0,5,8,5,2007,2007,13,4,3,2,6,669,895,1,5,1,5,2,1,3,1,5,8,1,3,774,3,196,0
245700,1614,5,9926,4,19,0,2,7,5,2005,2006,13,4,3,2,6,1178,1614,1,5,1,5,2,0,3,1,4,7,1,3,878,3,100,0
232698,1721,5,9254,4,19,0,2,8,5,2005,2005,13,4,3,2,6,119,1721,1,5,1,5,2,0,3,1,4,7,1,2,554,3,168,0
250000,1828,5,10732,4,19,0,5,8,5,2006,2007,13,4,3,2,1,0,1298,1,5,1,5,2,1,3,1,4,7,3,3,876,3,0,0
194700,1362,5,7577,4,19,4,2,6,5,2005,2006,13,4,3,2,5,20,1362,1,5,1,5,2,0,2,1,4,6,1,2,460,3,192,0
204000,1302,5,3901,4,19,3,2,6,5,2005,2006,13,4,3,2,5,866,1302,1,5,1,5,1,1,1,1,4,5,1,2,631,3,110,0
200000,1302,5,3903,4,19,3,2,6,5,2005,2006,13,4,3,2,5,1030,1302,1,5,1,5,1,1,1,1,4,5,1,2,631,3,110,0
207000,1362,5,6289,4,19,4,2,6,5,2005,2006,13,4,3,2,5,762,1362,1,5,1,5,2,0,2,1,4,6,1,2,460,3,192,0
209500,1554,5,4590,4,19,3,2,8,5,2006,2006,13,4,3,2,6,24,1554,1,5,1,5,2,0,2,1,4,6,1,2,627,3,156,0
209500,1554,5,4590,4,19,3,2,8,5,2006,2006,13,4,3,2,6,24,1554,1,5,1,5,2,0,2,1,4,6,1,2,627,3,156,0
202500,1370,5,6442,4,19,4,2,8,5,2006,2006,13,4,3,2,6,24,1370,1,5,1,5,2,0,2,1,4,6,1,2,484,3,120,0
280000,1577,5,7841,4,19,4,2,9,5,2005,2005,8,5,3,2,6,848,1577,1,5,1,5,2,0,2,1,5,6,1,2,564,3,203,0
277500,1561,5,7313,4,19,4,2,9,5,2005,2005,8,5,3,2,6,1153,1561,1,5,1,5,2,0,2,1,5,6,1,2,556,3,203,0
318061,1869,5,7820,4,19,4,2,9,5,2007,2007,8,5,3,2,1,0,1869,1,5,1,5,2,0,2,1,5,6,1,2,617,3,210,0
221370,1324,5,6240,4,19,4,2,8,5,2006,2006,8,4,3,2,6,24,1324,1,5,1,5,2,0,2,1,4,6,1,2,550,3,0,0
200000,1405,5,3242,4,19,4,2,7,5,2003,2003,13,4,3,2,6,1000,1405,1,5,1,5,2,0,2,1,4,6,1,2,478,3,136,0
181755,1496,5,15810,4,8,0,5,6,5,2007,2007,13,4,3,1,1,0,768,1,5,1,5,3,0,3,1,4,7,1,2,572,3,100,0
176000,1536,5,10237,4,8,0,5,6,5,2005,2006,13,4,3,2,1,0,768,1,5,1,5,2,1,3,1,4,6,1,2,400,3,100,0
178900,1484,5,10237,4,8,0,5,6,5,2005,2007,13,4,3,2,1,0,783,1,5,1,5,2,1,3,1,4,8,1,2,393,3,0,0
168165,1458,5,13204,4,8,0,5,7,5,2006,2007,13,3,3,2,1,0,608,1,5,1,5,2,0,3,1,4,6,3,2,454,3,100,0
171925,1495,5,8857,4,8,0,5,6,5,2006,2006,13,4,3,2,1,0,738,1,5,1,5,2,1,3,1,4,7,1,2,440,3,100,0
198444,1746,5,9729,4,8,0,5,6,5,2006,2007,13,4,3,2,1,0,698,1,5,1,5,2,1,3,1,4,6,3,3,350,3,0,0
203000,1326,5,12216,4,8,0,2,6,5,2005,2005,13,3,3,2,6,918,1326,1,5,1,5,2,0,3,1,4,6,1,2,388,3,120,0
179540,1456,5,9018,4,8,0,5,7,5,2007,2007,13,4,3,2,1,0,728,1,5,1,5,2,1,3,1,4,8,1,2,400,3,100,0
176485,1302,5,8993,4,8,0,2,7,5,2007,2007,13,4,3,2,1,0,1302,1,5,1,5,2,0,3,1,4,6,1,2,436,3,0,0
181134,1340,5,8899,4,8,0,2,7,5,2007,2007,13,4,3,2,6,24,1340,1,5,1,5,2,0,3,1,4,6,1,2,396,3,100,0
156932,1412,5,8499,4,8,0,5,6,5,2006,2007,13,3,3,2,1,0,616,1,5,1,5,2,1,3,1,4,6,3,2,432,3,0,0
166000,1504,5,8229,4,8,0,5,6,5,2007,2007,13,4,3,2,1,0,752,1,5,1,5,2,1,3,1,4,6,1,2,440,3,100,0
177594,1456,5,7713,4,8,0,5,7,5,2007,2007,13,4,3,2,1,0,728,1,5,1,5,2,1,3,1,4,7,1,2,400,3,100,0
173500,1258,5,7697,4,8,0,2,7,6,2007,2007,13,4,3,2,1,0,1246,1,5,1,5,2,0,3,1,4,6,1,2,462,3,0,0
172500,1258,5,3922,4,0,4,2,7,5,2006,2007,15,4,3,2,1,0,1258,1,5,1,5,2,0,2,1,4,6,1,3,648,3,144,0
194201,1402,5,3922,4,0,4,2,7,5,2006,2007,13,4,3,2,1,0,1258,1,5,1,5,0,2,2,1,4,7,1,3,648,3,120,0
226500,1589,5,3621,4,0,4,2,8,5,2003,2003,13,4,3,2,6,1084,1406,1,5,1,5,2,0,2,1,4,7,1,3,630,3,143,0
185485,1266,5,3710,4,0,0,2,7,5,2007,2007,13,4,3,2,1,0,1266,1,5,1,5,2,0,2,1,4,6,1,2,388,3,100,0
259000,1530,5,14572,4,8,0,2,7,5,2004,2004,13,4,3,2,6,1300,1530,1,5,1,5,2,0,3,1,4,7,1,3,630,3,144,0
188500,1119,5,16219,4,8,0,7,7,5,2004,2005,13,4,3,2,6,779,835,1,5,1,5,2,0,2,1,4,5,1,2,437,3,100,0
175000,1374,5,11084,4,8,0,7,7,5,2004,2004,13,4,3,2,6,192,384,1,5,1,5,2,1,3,1,4,8,3,2,400,3,100,0
215000,1959,5,11796,4,8,0,5,7,5,2004,2005,13,4,3,2,1,0,847,1,5,1,5,2,1,4,1,4,8,3,2,434,3,100,0
206580,1525,5,10936,4,8,0,2,7,5,2006,2006,13,4,3,2,1,0,1510,1,5,1,5,2,1,3,1,4,6,1,2,534,3,100,0
183500,1720,5,8244,4,8,0,5,7,5,2004,2004,13,4,3,2,1,0,840,1,5,1,5,2,1,3,1,4,7,1,2,440,3,100,0
165500,1394,5,11950,4,8,0,7,7,5,2003,2003,13,4,3,2,1,0,384,1,5,1,5,2,1,3,1,4,7,3,2,400,3,100,0
211000,1948,5,7875,4,8,0,5,7,5,2003,2003,13,4,3,2,1,0,847,1,5,1,5,2,1,4,1,4,8,3,2,434,3,0,0
181000,1690,5,8063,4,8,0,5,6,5,2000,2000,13,3,3,2,1,0,924,1,5,1,5,2,1,3,1,3,7,1,2,463,3,100,0
219500,1995,5,8740,4,8,0,5,7,5,2002,2002,13,4,3,2,6,574,854,1,5,1,5,2,1,4,1,4,8,3,2,435,3,264,0
175000,1647,5,7917,4,8,0,5,6,5,1999,2000,13,3,3,2,1,0,953,1,5,1,5,2,1,3,1,3,7,1,2,460,3,0,0
170000,1430,5,9967,4,8,0,7,7,5,2000,2000,13,3,3,2,1,0,384,1,5,1,5,2,1,3,1,3,8,3,2,400,3,100,0
162000,1320,5,7750,4,8,0,5,7,5,2003,2003,13,4,3,2,1,0,660,1,5,1,5,2,1,3,1,4,6,1,2,400,3,0,0
187000,1690,5,9487,4,8,0,5,6,5,2000,2000,13,3,3,2,6,520,915,1,5,1,5,2,1,3,1,3,7,1,2,442,3,0,0
185000,1644,5,9649,4,8,0,5,6,5,1999,2000,13,3,3,2,1,0,941,1,5,1,5,2,1,3,1,3,7,1,2,460,3,460,0
745000,4476,5,15623,4,18,0,5,10,5,1996,1996,14,4,3,2,6,2096,2396,1,5,1,5,3,1,4,1,5,10,1,3,813,3,171,3
384500,2551,5,12191,4,18,0,5,8,5,1997,1998,13,4,3,2,6,1181,1779,1,5,1,5,2,1,4,1,4,8,1,3,925,3,76,0
248000,2285,5,11000,4,18,0,5,8,5,2000,2000,13,4,3,2,1,0,969,1,5,1,5,2,1,4,1,4,8,3,3,648,3,0,0
466500,2633,5,11400,4,18,0,2,10,5,2001,2002,13,5,3,2,6,1282,2633,1,5,1,5,2,1,2,1,5,8,1,3,804,3,314,0
410000,3078,5,10557,4,18,0,5,9,5,1998,1998,8,4,3,2,6,672,1408,1,5,1,5,2,1,4,1,4,9,1,3,806,3,108,0
322500,2582,5,11002,4,18,0,5,8,5,1998,1999,13,4,3,2,6,1048,1389,1,5,1,5,2,1,4,1,4,9,1,3,758,3,286,0
252000,2385,5,10790,4,18,0,5,7,5,1998,1998,13,4,3,2,1,0,1066,1,5,1,5,2,1,4,1,4,8,3,3,600,3,120,0
755000,4316,5,21535,4,18,0,5,10,6,1994,1995,6,5,3,2,6,1455,2444,1,5,1,5,3,1,4,1,5,10,1,3,832,3,382,0
269790,2013,5,9920,4,18,0,5,7,5,1996,1997,8,4,3,2,6,862,1117,1,5,1,5,2,1,3,1,3,8,1,2,455,3,180,0
315750,2398,5,11787,4,18,0,5,7,5,1996,1997,13,4,3,2,6,719,1379,1,5,1,5,2,1,3,1,4,8,1,3,834,3,239,0
290000,2520,5,9950,4,18,0,5,7,5,1995,1995,13,4,3,2,6,565,1203,1,5,1,5,2,1,4,1,4,9,1,3,721,3,224,0
290000,2531,5,12257,4,18,0,5,8,5,1995,1995,13,4,3,2,2,56,1318,1,5,1,5,2,1,4,1,4,9,1,3,752,3,222,0
430000,3228,5,12692,4,18,0,2,8,5,1992,1993,3,4,3,2,6,1231,3200,1,5,1,5,3,0,4,1,4,10,1,2,546,3,264,0
263000,2202,5,11762,4,18,0,5,8,5,1992,1993,13,4,3,2,6,335,1105,1,5,1,5,2,1,4,1,4,9,1,2,517,3,0,0
330000,2538,5,9044,4,18,0,5,8,5,1996,1997,13,4,4,2,6,1225,1325,1,5,1,5,2,1,4,1,4,8,1,3,933,3,198,0
213133,1369,5,9910,4,24,0,2,7,6,2007,2007,13,4,3,2,1,0,1369,1,5,1,5,2,0,3,1,4,5,1,2,605,3,0,0
260261,1542,5,11830,4,24,0,2,8,5,2007,2007,13,4,3,2,6,1220,1542,1,5,1,5,2,0,3,1,4,6,1,3,852,3,168,0
320000,1905,5,11670,4,24,0,2,9,5,2006,2006,13,5,3,2,1,0,1905,1,5,1,5,2,0,3,1,5,8,1,3,788,3,0,0
282922,1464,5,15256,4,24,0,2,8,5,2007,2007,13,4,3,2,6,929,1485,1,5,1,5,2,0,3,1,4,6,1,3,754,3,168,0
215000,1534,5,10612,4,24,0,2,8,5,2006,2006,13,4,3,2,6,28,1524,1,4,1,5,2,0,3,1,4,7,1,2,484,3,168,0
419005,1966,5,12291,4,24,0,2,10,5,2007,2007,5,5,3,2,6,1572,1966,1,5,1,5,2,0,1,1,5,6,1,3,1092,3,76,0
255000,1636,5,13501,4,24,0,2,8,5,2006,2006,13,4,3,2,6,63,1623,1,5,1,5,2,0,3,1,4,8,1,3,865,3,0,0
147000,1795,5,9986,4,24,0,2,8,5,2006,2007,13,4,3,2,1,0,1795,1,5,1,5,2,0,2,1,4,7,1,3,895,3,0,0
235876,1528,5,9965,4,24,0,2,7,5,2007,2007,13,4,3,2,1,0,1528,1,5,1,5,3,2,3,1,4,6,1,2,480,3,0,0
311872,1726,5,9416,4,24,0,2,7,5,2007,2007,5,5,3,2,6,1126,1726,1,5,1,5,2,0,3,1,5,8,1,3,786,3,171,0
248328,1689,5,9849,4,24,0,2,7,6,2007,2007,13,4,3,2,1,0,1689,1,5,1,5,2,0,3,1,4,7,1,3,954,3,0,0
227000,1588,5,10000,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1588,1,5,1,5,2,0,3,1,4,7,1,3,825,3,144,0
260000,1538,5,8847,4,24,0,2,8,5,2005,2005,13,4,3,2,6,769,1538,1,5,1,5,2,0,3,1,4,7,1,2,484,3,146,0
225000,1496,5,9158,4,24,0,2,8,5,2007,2007,5,4,3,2,1,0,1496,1,5,1,5,2,0,3,1,4,7,1,2,474,3,168,0
249000,1506,5,8251,4,24,0,2,7,5,2005,2006,13,4,3,2,6,778,1494,1,5,1,5,2,0,3,1,4,7,1,2,672,3,192,0
307000,1694,5,10084,4,24,0,2,8,5,2004,2005,13,4,3,2,6,1369,1686,1,5,1,5,2,0,3,1,4,7,1,2,636,3,255,0
250000,1977,5,9605,4,24,0,5,7,5,2006,2006,13,4,3,2,1,0,982,1,5,1,5,2,1,3,1,4,7,1,3,574,3,240,0
221300,1830,5,8778,4,24,0,5,8,5,2006,2006,13,4,3,2,1,0,1302,1,5,1,5,2,1,3,1,4,7,3,3,859,3,0,0
208900,1338,2,8640,4,24,0,2,8,5,2007,2007,13,4,3,2,6,24,1338,1,5,1,5,2,0,3,1,4,6,1,2,598,3,0,0
210400,1335,2,9000,4,24,0,2,7,5,2006,2007,13,4,3,2,1,0,1335,1,5,1,5,2,0,3,1,4,6,1,2,575,3,0,0
255000,1792,2,8640,4,24,0,5,8,5,2007,2007,13,4,3,2,6,350,896,1,5,1,5,2,1,3,1,4,8,1,2,590,3,184,0
212109,1588,2,10411,4,24,0,5,5,5,2007,2007,13,4,3,1,1,0,725,1,5,1,5,3,0,3,1,4,8,1,2,561,3,0,0
270000,1959,2,9000,4,24,0,5,8,5,2006,2006,13,4,3,2,1,0,1088,1,5,1,5,2,1,3,1,4,8,1,3,1025,3,208,0
303477,2610,2,9000,4,24,0,5,8,5,2007,2007,5,4,3,2,6,64,1184,1,5,1,5,2,1,4,1,5,11,3,2,550,3,208,0
310013,1880,2,12217,4,24,0,5,8,5,2007,2007,15,4,3,2,6,745,955,1,5,1,5,2,1,3,1,5,8,1,3,880,3,168,0
249700,1656,2,11096,4,24,0,2,8,5,2006,2006,13,4,3,2,6,24,1656,1,5,1,5,2,0,3,1,4,7,1,3,826,3,0,0
227875,1761,2,10207,4,24,0,5,7,6,2007,2007,13,4,3,2,1,0,874,1,5,1,5,3,0,3,1,4,7,1,2,578,3,144,0
261329,1584,2,10440,4,24,0,2,8,5,2007,2007,5,5,3,2,1,0,1574,1,5,1,5,2,0,2,1,5,6,1,2,594,3,0,0
253000,1685,2,11824,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1685,1,5,1,5,2,0,2,1,4,5,1,3,658,3,112,0
265000,2443,2,10625,4,24,0,5,6,5,2004,2004,13,4,3,2,1,0,1158,1,5,1,5,2,1,4,1,4,9,3,3,744,3,193,0
340000,2466,2,11143,4,24,0,5,8,5,2004,2005,5,4,3,2,1,0,1580,1,5,1,5,3,0,4,1,4,8,1,2,610,3,159,0
146000,1100,5,7500,4,23,0,2,6,5,2006,2007,13,3,3,2,1,0,1100,1,5,1,5,1,1,3,1,3,6,6,0,0,0,0,0
147000,1143,5,7500,4,23,0,2,7,5,2006,2006,13,4,3,2,1,0,1143,1,5,1,5,1,1,3,1,4,5,6,0,0,0,0,0
149000,1094,5,12450,4,23,0,2,5,5,2003,2004,13,4,3,2,6,729,1094,1,5,1,5,1,0,3,1,4,6,5,2,576,3,0,0
181000,1486,5,7441,4,23,0,2,7,5,2006,2006,13,4,3,2,1,0,1461,1,5,1,5,2,0,3,1,4,7,1,2,566,3,0,0
201000,1721,5,8462,4,23,0,5,6,5,1994,1994,6,4,4,2,6,814,928,1,5,1,5,2,1,3,1,4,7,1,2,471,3,300,0
191750,1820,5,11613,4,23,0,5,6,5,1993,1997,13,4,3,2,5,480,864,1,5,1,5,2,1,3,1,4,7,1,2,492,3,144,4
179000,1349,5,8450,4,23,0,2,7,5,2000,2001,13,3,3,2,1,0,1349,1,5,1,5,2,0,3,1,3,6,1,2,539,3,120,4
